id|address|bldgnbr|predir|streetname|streettype|suffdir|city|state_code|zip5|zip4|latitude|longitude|fullfipsid|objectid|gid|geom|cty_rural|blk_rural,,
20695|1435 S PRICE RD TEMPE AZ 85281|1435|S|PRICE|RD||TEMPE|AZ|85281||33.4123|-111.891|040133193001039|10-1-04-2-7180|11803|0101000020E610000000000000FFF85BC0000000E0C4B44040|0|0,,
15285|1251 E SOUTHERN AVE TEMPE AZ 85283|1251|E|SOUTHERN|AVE||TEMPE|AZ|85283||33.3929|-111.919|040133194012000|10-1-04-2-2310|11804|0101000020E6100000000000A0CBFA5BC0000000C04BB24040|0|0,,
15286|1251 E SOUTHERN AVE TEMPE AZ 85282|1251|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3929|-111.919|040133194012000|10-1-04-2-2311|11805|0101000020E6100000000000A0CBFA5BC0000000C04BB24040|0|0,,
15287|1251 E SOUTHERN AVE TEMPE AZ 85282|1251|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3929|-111.919|040133194012000|10-1-04-2-2312|11806|0101000020E6100000000000A0CBFA5BC0000000C04BB24040|0|0,,
15288|1251 E SOUTHERN AVE TEMPE AZ 85282|1251|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3929|-111.919|040133194012000|10-1-04-2-2313|11807|0101000020E6100000000000A0CBFA5BC0000000C04BB24040|0|0,,
16177|3500 S RURAL RD TEMPE AZ 85282|3500|S|RURAL|RD||TEMPE|AZ|85282|5482|33.3902|-111.926|040133194012004|10-1-04-2-3113|11808|0101000020E6100000000000204AFB5BC000000020F2B14040|0|0,,
13955|1325 E MALIBU DR TEMPE AZ 85282|1325|E|MALIBU|DR||TEMPE|AZ|85282|5742|33.3916|-111.917|040133194012009|10-1-04-2-1113|11809|0101000020E6100000000000A0AFFA5BC0000000801FB24040|0|0,,
13695|1707 E SOUTHERN AVE TEMPE AZ 85282|1707|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.393|-111.911|040133194013000|10-1-04-2-10193|11810|0101000020E6100000000000A04EFA5BC0000000A04CB24040|0|0,,
14003|1538 E SOUTHERN AVE TEMPE AZ 85282|1538|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3929|-111.91|040133194013000|10-1-04-2-1157|11811|0101000020E6100000000000C044FA5BC0000000204CB24040|0|0,,
14606|1330 E CARSON DR TEMPE AZ 85282|1330|E|CARSON|DR||TEMPE|AZ|85282|7216|33.3835|-111.917|040133194014001|10-1-04-2-170|11812|0101000020E610000000000020ACFA5BC0000000A017B14040|0|0,,
14810|4700 S MCCLINTOCK DR TEMPE AZ 85282|4700|S|MCCLINTOCK|DR||TEMPE|AZ|85282||33.3826|-111.909|040133194014004|10-1-04-2-1884|11813|0101000020E61000000000006031FA5BC000000060FAB04040|0|0,,
17758|4655 S LAKESHORE DR TEMPE AZ 85282|4655|S|LAKESHORE|DR||TEMPE|AZ|85282||33.3811|-111.923|040133194015003|10-1-04-2-4537|11814|0101000020E61000000000002014FB5BC0000000E0C8B04040|0|0,,
16819|2123 E SOUTHERN AVE TEMPE AZ 85282|2123|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.393|-111.895|040133194021002|10-1-04-2-3692|11815|0101000020E6100000000000404FF95BC0000000A04CB24040|0|0,,
18434|2103 E SOUTHERN AVE TEMPE AZ 85282|2103|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.393|-111.896|040133194021002|10-1-04-2-5145|11816|0101000020E6100000000000A055F95BC0000000004DB24040|0|0,,
22856|3330 S PRICE RD TEMPE AZ 85282|3330|S|PRICE|RD||TEMPE|AZ|85282||33.3922|-111.892|040133194021002|10-1-04-2-9125|11817|0101000020E61000000000006017F95BC00000006032B24040|0|0,,
18641|1855 E SOUTHERN AVE TEMPE AZ 85282|1855|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.393|-111.906|040133194021009|10-1-04-2-5331|11818|0101000020E6100000000000C0F5F95BC0000000604CB24040|0|0,,
15451|1965 E HERMOSA DR TEMPE AZ 85282|1965|E|HERMOSA|DR||TEMPE|AZ|85282||33.3876|-111.901|040133194021020|10-1-04-2-2460|11819|0101000020E610000000000060B1F95BC0000000E09DB14040|0|0,,
15282|5040 S PRICE RD TEMPE AZ 85282|5040|S|PRICE|RD||TEMPE|AZ|85282||33.3798|-111.893|040133194022023|10-1-04-2-2308|11820|0101000020E6100000000000402EF95BC0000000C09BB04040|0|0,,
20998|5038 S PRICE RD TEMPE AZ 85282|5038|S|PRICE|RD||TEMPE|AZ|85282||33.3807|-111.893|040133194022023|10-1-04-2-7453|11821|0101000020E6100000000000A028F95BC000000040BBB04040|0|0,,
16871|1920 E BASELINE RD TEMPE AZ 85283|1920|E|BASELINE|RD||TEMPE|AZ|85283||33.3785|-111.903|040133194022030|10-1-04-2-3739|11822|0101000020E610000000000060D1F95BC00000000072B04040|0|0,,
17364|1968 E BASELINE RD TEMPE AZ 85283|1968|E|BASELINE|RD||TEMPE|AZ|85283||33.3785|-111.902|040133194022030|10-1-04-2-4182|11823|0101000020E610000000000020B9F95BC00000000072B04040|0|0,,
18577|1984 E BASELINE RD TEMPE AZ 85283|1984|E|BASELINE|RD||TEMPE|AZ|85283||33.3785|-111.901|040133194022030|10-1-04-2-5274|11824|0101000020E6100000000000C0A8F95BC00000004072B04040|0|0,,
18046|1845 E BROADWAY RD TEMPE AZ 85282|1845|E|BROADWAY|RD||TEMPE|AZ|85282||33.4074|-111.907|040133194031000|10-1-04-2-4797|11825|0101000020E61000000000002014FA5BC0000000C025B44040|0|0,,
20368|2150 E SOUTHERN AVE TEMPE AZ 85282|2150|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.393|-111.894|040133194032016|10-1-04-2-6887|11826|0101000020E6100000000000403FF95BC0000000204EB24040|0|0,,
21116|2150 E SOUTHERN AVE TEMPE AZ 85282|2150|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3931|-111.894|040133194032016|10-1-04-2-756|11827|0101000020E6100000000000A037F95BC0000000A050B24040|0|0,,
21127|2150 E SOUTHERN AVE TEMPE AZ 85282|2150|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3931|-111.894|040133194032016|10-1-04-2-757|11828|0101000020E6100000000000A037F95BC0000000A050B24040|0|0,,
21172|2150 E SOUTHERN AVE TEMPE AZ 85282|2150|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3931|-111.894|040133194032016|10-1-04-2-761|11829|0101000020E6100000000000A037F95BC0000000A050B24040|0|0,,
17351|3231 S COUNTRY CLUB WAY TEMPE AZ 85282|3231|S|COUNTRY CLUB|WAY||TEMPE|AZ|85282||33.3936|-111.901|040133194032020|10-1-04-2-4170|11830|0101000020E610000000000000A2F95BC0000000A060B24040|0|0,,
14362|1830 E DEL RIO DR TEMPE AZ 85282|1830|E|DEL RIO|DR||TEMPE|AZ|85282|2898|33.3966|-111.907|040133194033001|10-1-04-2-1480|11831|0101000020E6100000000000E004FA5BC000000040C4B24040|0|0,,
18401|3141 S MCCLINTOCK DR TEMPE AZ 85282|3141|S|MCCLINTOCK|DR||TEMPE|AZ|85282||33.3949|-111.909|040133194033008|10-1-04-2-5115|11832|0101000020E6100000000000802EFA5BC0000000C08AB24040|0|0,,
23367|3141 S MCCLINTOCK DR TEMPE AZ 85282|3141|S|MCCLINTOCK|DR||TEMPE|AZ|85282||33.3949|-111.909|040133194033008|10-1-04-2-9586|11833|0101000020E6100000000000802EFA5BC0000000C08AB24040|0|0,,
23550|3223 S MCCLINTOCK DR TEMPE AZ 85282|3223|S|MCCLINTOCK|DR||TEMPE|AZ|85282|5603|33.394|-111.909|040133194033008|10-1-04-2-9750|11834|0101000020E6100000000000A02EFA5BC0000000206DB24040|0|0,,
16984|3280 S COUNTRY CLUB WAY TEMPE AZ 85282|3280|S|COUNTRY CLUB|WAY||TEMPE|AZ|85282||33.3932|-111.901|040133194033012|10-1-04-2-3840|11835|0101000020E610000000000020A3F95BC00000000055B24040|0|0,,
18742|1940 E SOUTHERN AVE TEMPE AZ 85282|1940|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.393|-111.902|040133194033012|10-1-04-2-5422|11836|0101000020E6100000000000A0C1F95BC0000000604EB24040|0|0,,
18982|3280 S COUNTRY CLUB WAY TEMPE AZ 85282|3280|S|COUNTRY CLUB|WAY||TEMPE|AZ|85282||33.3932|-111.901|040133194033012|10-1-04-2-5639|11837|0101000020E610000000000020A3F95BC00000000055B24040|0|0,,
17340|2131 E BROADWAY RD TEMPE AZ 85282|2131|E|BROADWAY|RD||TEMPE|AZ|85282||33.4074|-111.895|040133194034001|10-1-04-2-4160|11838|0101000020E6100000000000E049F95BC00000008025B44040|0|0,,
18450|2002 E CONCORDA DR TEMPE AZ 85282|2002|E|CONCORDA|DR||TEMPE|AZ|85282|2920|33.4038|-111.9|040133194034003|10-1-04-2-516|11839|0101000020E6100000000000009DF95BC000000040B0B34040|0|0,,
19249|1974 E MEADOW DR TEMPE AZ 85282|1974|E|MEADOW|DR||TEMPE|AZ|85282|2946|33.4021|-111.902|040133194034014|10-1-04-2-588|11840|0101000020E610000000000040BDF95BC00000006079B34040|0|0,,
16707|2600 E SOUTHERN AVE TEMPE AZ 85282|2600|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3931|-111.882|040133194041018|10-1-04-2-3591|11841|0101000020E6100000000000206EF85BC0000000C04FB24040|0|0,,
16619|2501 E SOUTHERN AVE TEMPE AZ 85282|2501|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.393|-111.886|040133194042009|10-1-04-2-3511|11842|0101000020E610000000000080B2F85BC0000000404DB24040|0|0,,
16620|2501 E SOUTHERN AVE TEMPE AZ 85282|2501|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.393|-111.886|040133194042009|10-1-04-2-3512|11843|0101000020E610000000000080B2F85BC0000000404DB24040|0|0,,
17782|2435 E SOUTHERN AVE TEMPE AZ 85282|2435|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.393|-111.887|040133194042009|10-1-04-2-4559|11844|0101000020E6100000000000A0BDF85BC0000000404DB24040|0|0,,
23398|2301 E SOUTHERN AVE TEMPE AZ 85282|2301|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3928|-111.89|040133194042010|10-1-04-2-9613|11845|0101000020E6100000000000A0F2F85BC00000006047B24040|0|0,,
13957|1105 E BROADWAY RD TEMPE AZ 85282|1105|E|BROADWAY|RD||TEMPE|AZ|85282||33.4074|-111.922|040133195001000|10-1-04-2-1115|11846|0101000020E61000000000004008FB5BC0000000A026B44040|0|0,,
13958|1105 E BROADWAY RD TEMPE AZ 85282|1105|E|BROADWAY|RD||TEMPE|AZ|85282||33.4074|-111.922|040133195001000|10-1-04-2-1116|11847|0101000020E6100000000000E001FB5BC00000006026B44040|0|0,,
14024|1105 E BROADWAY RD TEMPE AZ 85282|1105|E|BROADWAY|RD||TEMPE|AZ|85282||33.4074|-111.922|040133195001000|10-1-04-2-1176|11848|0101000020E61000000000008006FB5BC0000000E026B44040|0|0,,
16509|2525 S RURAL RD TEMPE AZ 85282|2525|S|RURAL|RD||TEMPE|AZ|85282||33.4018|-111.926|040133195002007|10-1-04-2-3412|11849|0101000020E61000000000000048FB5BC0000000E06DB34040|0|0,,
15921|3205 S RURAL RD TEMPE AZ 85282|3205|S|RURAL|RD||TEMPE|AZ|85282||33.3948|-111.926|040133195002015|10-1-04-2-2884|11850|0101000020E6100000000000A047FB5BC0000000608AB24040|0|0,,
17486|3255 S RURAL RD TEMPE AZ 85282|3255|S|RURAL|RD||TEMPE|AZ|85282||33.3938|-111.926|040133195002015|10-1-04-2-4292|11851|0101000020E61000000000008048FB5BC00000002068B24040|0|0,,
18064|2020 S MCCLINTOCK DR TEMPE AZ 85282|2020|S|MCCLINTOCK|DR||TEMPE|AZ|85282||33.4062|-111.909|040133195003000|10-1-04-2-4812|11852|0101000020E6100000000000402FFA5BC000000060FEB34040|0|0,,
21248|1721 E BROADWAY RD TEMPE AZ 85282|1721|E|BROADWAY|RD||TEMPE|AZ|85282||33.4074|-111.911|040133195003000|10-1-04-2-7679|11853|0101000020E6100000000000C04CFA5BC00000002026B44040|0|0,,
17031|2120 S MCCLINTOCK DR TEMPE AZ 85282|2120|S|MCCLINTOCK|DR||TEMPE|AZ|85282||33.4051|-111.909|040133195003005|10-1-04-2-3883|11854|0101000020E6100000000000602FFA5BC0000000A0DBB34040|0|0,,
18710|1316 E VERLEA DR TEMPE AZ 85282|1316|E|VERLEA|DR||TEMPE|AZ|85282||33.4037|-111.916|040133195004005|10-1-04-2-5394|11855|0101000020E610000000000060A7FA5BC000000040ADB34040|0|0,,
16062|311 E AEPLI DR TEMPE AZ 85282|311|E|AEPLI|DR||TEMPE|AZ|85282|2205|33.4056|-111.933|040133196001005|10-1-04-2-301|11856|0101000020E6100000000000A0BCFB5BC000000000ECB34040|0|0,,
17037|512 E SOUTHERN AVE TEMPE AZ 85234|512|E|SOUTHERN|AVE||TEMPE|AZ|85234||33.3929|-111.931|040133196002016|10-1-04-2-3889|11857|0101000020E6100000000000C09AFB5BC0000000204CB24040|0|0,,
17205|3244 S MILL AVE TEMPE AZ 85282|3244|S|MILL|AVE||TEMPE|AZ|85282||33.3935|-111.94|040133196003002|10-1-04-2-4039|11858|0101000020E61000000000000023FC5BC0000000405FB24040|0|0,,
15281|2250 S COLLEGE AVE TEMPE AZ 85282|2250|S|COLLEGE|AVE||TEMPE|AZ|85282||33.4045|-111.935|040133196004006|10-1-04-2-2307|11859|0101000020E610000000000020D6FB5BC000000060C7B34040|0|0,,
20369|5005 S WENDLER DR TEMPE AZ 85282|5005|S|WENDLER|DR||TEMPE|AZ|85282||33.3802|-111.97|040133197031008|10-1-04-2-6888|11860|0101000020E6100000000000C00EFE5BC000000040ABB04040|0|0,,
17196|2720 W BASELINE RD TEMPE AZ 85282|2720|W|BASELINE|RD||TEMPE|AZ|85282||33.3782|-111.977|040133197031025|10-1-04-2-4030|11861|0101000020E6100000000000E08DFE5BC0000000C069B04040|0|0,,
20475|2625 W BASELINE RD TEMPE AZ 85283|2625|W|BASELINE|RD||TEMPE|AZ|85283||33.3781|-111.977|040133197031030|10-1-04-2-6983|11862|0101000020E61000000000002083FE5BC0000000A064B04040|0|0,,
23117|5000 S ARIZONA MILLS CIRCLE TEMPE AZ 85282|5000|S|ARIZONA MILLS|CIRCLE||TEMPE|AZ|85282||33.3848|-111.967|040133197031036|10-1-04-2-9360|11863|0101000020E6100000000000C0E2FD5BC0000000C03FB14040|0|0,,
23195|1530 W BASELINE RD TEMPE AZ 85283|1530|W|BASELINE|RD||TEMPE|AZ|85283||33.3784|-111.965|040133197031038|10-1-04-2-9430|11864|0101000020E610000000000020C0FD5BC0000000A06FB04040|0|0,,
23432|1520 W BASELINE RD TEMPE AZ 85283|1520|W|BASELINE|RD||TEMPE|AZ|85283||33.3784|-111.964|040133197031038|10-1-04-2-9644|11865|0101000020E610000000000060AFFD5BC0000000006FB04040|0|0,,
13604|1401 W SOUTHERN AVE TEMPE AZ 85282|1401|W|SOUTHERN|AVE||TEMPE|AZ|85282||33.3928|-111.961|040133197033000|10-1-04-2-10110|11866|0101000020E6100000000000207FFD5BC00000006048B24040|0|0,,
22480|1414 W SOUTHERN AVE TEMPE AZ 85282|1414|W|SOUTHERN|AVE||TEMPE|AZ|85282||33.3929|-111.961|040133197033000|10-1-04-2-8788|11867|0101000020E6100000000000A080FD5BC0000000204AB24040|0|0,,
14796|2224 W SOUTHERN AVE TEMPE AZ 85282|2224|W|SOUTHERN|AVE||TEMPE|AZ|85282||33.3928|-111.972|040133197033004|10-1-04-2-1871|11868|0101000020E6100000000000C02FFE5BC00000004048B24040|0|0,,
14801|2224 W SOUTHERN AVE TEMPE AZ 85282|2224|W|SOUTHERN|AVE||TEMPE|AZ|85282||33.3928|-111.972|040133197033004|10-1-04-2-1876|11869|0101000020E6100000000000E032FE5BC00000000047B24040|0|0,,
14807|2224 W SOUTHERN AVE TEMPE AZ 85282|2224|W|SOUTHERN|AVE||TEMPE|AZ|85282||33.3928|-111.972|040133197033004|10-1-04-2-1881|11870|0101000020E6100000000000E032FE5BC00000000047B24040|0|0,,
22945|1601 W RIO SALADO PKWY TEMPE AZ 85281|1601|W|RIO SALADO|PKWY||TEMPE|AZ|85281||33.4295|-111.963|040133197041002|10-1-04-2-9205|11871|0101000020E610000000000060A4FD5BC000000060FAB64040|0|0,,
23457|1413 W RIO SALADO PKWY TEMPE AZ 85281|1413|W|RIO SALADO|PKWY||TEMPE|AZ|85281||33.4293|-111.962|040133197041002|10-1-04-2-9667|11872|0101000020E61000000000006096FD5BC000000080F2B64040|0|0,,
17134|618 S MADISON DR TEMPE AZ 85281|618|S|MADISON|DR||TEMPE|AZ|85281||33.4241|-111.973|040133197041025|10-1-04-2-3976|11873|0101000020E6100000000000604BFE5BC00000006048B64040|0|0,,
22891|911 S 48TH ST TEMPE AZ 85281|911|S|48TH|ST||TEMPE|AZ|85281||33.42|-111.977|040133197041041|10-1-04-2-9157|11874|0101000020E6100000000000408DFE5BC000000040C1B54040|0|0,,
20347|1140 S PRIEST TEMPE AZ 85281|1140|S|PRIEST|||TEMPE|AZ|85281||33.4161|-111.961|040133197041045|10-1-04-2-6868|11875|0101000020E6100000000000E086FD5BC00000008041B54040|0|0,,
14360|2411 W 14TH ST TEMPE AZ 85281|2411|W|14TH|ST||TEMPE|AZ|85281||33.4136|-111.975|040133197041048|10-1-04-2-1479|11876|0101000020E6100000000000C065FE5BC000000040EFB44040|0|0,,
20170|2323 W 14TH ST TEMPE AZ 85281|2323|W|14TH|ST||TEMPE|AZ|85281||33.4135|-111.974|040133197041048|10-1-04-2-6708|11877|0101000020E6100000000000A059FE5BC000000000EFB44040|0|0,,
20456|2323 W 14TH ST TEMPE AZ 85281|2323|W|14TH|ST||TEMPE|AZ|85281||33.4135|-111.974|040133197041048|10-1-04-2-6966|11878|0101000020E61000000000004055FE5BC000000020EEB44040|0|0,,
16855|1642 S PRIEST DR TEMPE AZ 85281|1642|S|PRIEST|DR||TEMPE|AZ|85281||33.4107|-111.961|040133197041068|10-1-04-2-3724|11879|0101000020E6100000000000407EFD5BC00000006092B44040|0|0,,
18366|1626 S PRIEST DR TEMPE AZ 85281|1626|S|PRIEST|DR||TEMPE|AZ|85281||33.411|-111.961|040133197041068|10-1-04-2-5084|11880|0101000020E6100000000000607EFD5BC0000000A09AB44040|0|0,,
20595|2600 W BROADWAY RD TEMPE AZ 85282|2600|W|BROADWAY|RD||TEMPE|AZ|85282||33.4074|-111.977|040133197041078|10-1-04-2-7090|11881|0101000020E6100000000000C088FE5BC00000004027B44040|0|0,,
20618|2540 W BROADWAY ST TEMPE AZ 85282|2540|W|BROADWAY|ST||TEMPE|AZ|85282||33.4083|-111.974|040133197041078|10-1-04-2-7110|11882|0101000020E6100000000000A058FE5BC00000002044B44040|0|0,,
20713|2500 W BROADWAY RD TEMPE AZ 85282|2500|W|BROADWAY|RD||TEMPE|AZ|85282||33.4085|-111.974|040133197041078|10-1-04-2-7197|11883|0101000020E61000000000002052FE5BC00000000049B44040|0|0,,
23332|2100 S PRIEST DR TEMPE AZ 85282|2100|S|PRIEST|DR||TEMPE|AZ|85282||33.4066|-111.961|040133197041080|10-1-04-2-9554|11884|0101000020E6100000000000C07DFD5BC0000000200CB44040|0|0,,
17726|1501 W FOUNTAINHEAD PKWY TEMPE AZ 85282|1501|W|FOUNTAINHEAD|PKWY||TEMPE|AZ|85282||33.4036|-111.963|040133197041081|10-1-04-2-4508|11885|0101000020E6100000000000209AFD5BC000000040A9B34040|0|0,,
22932|2750 S PRIEST DR TEMPE AZ 85282|2750|S|PRIEST|DR||TEMPE|AZ|85282||33.3994|-111.961|040133197041088|10-1-04-2-9194|11886|0101000020E6100000000000807DFD5BC0000000601EB34040|0|0,,
13687|2000 W WESTCOURT WAY TEMPE AZ 85282|2000|W|WESTCOURT|WAY||TEMPE|AZ|85282||33.402|-111.969|040133197041093|10-1-04-2-10186|11887|0101000020E6100000000000A009FE5BC00000008074B34040|0|0,,
22486|2200 W ALAMEDA DR TEMPE AZ 85282|2200|W|ALAMEDA|DR||TEMPE|AZ|85282||33.4001|-111.973|040133197041093|10-1-04-2-8793|11888|0101000020E6100000000000A048FE5BC00000006036B34040|0|0,,
16898|433 W BROADWAY RD TEMPE AZ 85282|433|W|BROADWAY|RD||TEMPE|AZ|85282||33.4073|-111.944|040133197051000|10-1-04-2-3763|11889|0101000020E61000000000004071FC5BC00000008023B44040|0|0,,
16988|950 W SOUTHERN AVE TEMPE AZ 85282|950|W|SOUTHERN|AVE||TEMPE|AZ|85282||33.3929|-111.951|040133197051017|10-1-04-2-3844|11890|0101000020E610000000000040E3FC5BC0000000204AB24040|0|0,,
19681|3025 S HARDY DR TEMPE AZ 85282|3025|S|HARDY|DR||TEMPE|AZ|85282||33.396|-111.952|040133197051018|10-1-04-2-6268|11891|0101000020E6100000000000C0EEFC5BC000000020B1B24040|0|0,,
18660|925 W FOGAL WAY TEMPE AZ 85282|925|W|FOGAL|WAY||TEMPE|AZ|85282||33.3877|-111.951|040133197052008|10-1-04-2-5349|11892|0101000020E610000000000060DAFC5BC000000040A1B14040|0|0,,
18631|610 E BASELINE RD TEMPE AZ 85283|610|E|BASELINE|RD||TEMPE|AZ|85283||33.3783|-111.932|040133198001004|10-1-04-2-5322|11893|0101000020E610000000000000A1FB5BC0000000206BB04040|0|0,,
17634|5024 S ASH AVE TEMPE AZ 85282|5024|S|ASH|AVE||TEMPE|AZ|85282||33.3802|-111.942|040133198002002|10-1-04-2-4425|11894|0101000020E6100000000000E045FC5BC000000060AAB04040|0|0,,
17034|4645 S ASH AVE TEMPE AZ 85282|4645|S|ASH|AVE||TEMPE|AZ|85282||33.383|-111.942|040133198002004|10-1-04-2-3886|11895|0101000020E6100000000000E043FC5BC0000000C004B14040|0|0,,
23272|40 W BASELINE RD TEMPE AZ 85283|40|W|BASELINE|RD||TEMPE|AZ|85283||33.3783|-111.94|040133198002011|10-1-04-2-950|11896|0101000020E6100000000000002BFC5BC0000000806AB04040|0|0,,
13533|5158 S RURAL RD TEMPE AZ 85282|5158|S|RURAL|RD||TEMPE|AZ|85282||33.3785|-111.929|040133198005009|10-1-04-2-10047|11897|0101000020E6100000000000A071FB5BC00000002072B04040|0|0,,
13737|5120 S RURAL RD TEMPE AZ 85282|5120|S|RURAL|RD||TEMPE|AZ|85282||33.3786|-111.929|040133198005009|10-1-04-2-10230|11898|0101000020E61000000000008071FB5BC00000000077B04040|0|0,,
13684|3500 S RURAL RD TEMPE AZ 85281|3500|S|RURAL|RD||TEMPE|AZ|85281||33.3903|-111.926|040133198006000|10-1-04-2-10183|11899|0101000020E6100000000000604AFB5BC000000080F4B14040|0|0,,
16902|3500 S RURAL RD TEMPE AZ 85282|3500|S|RURAL|RD||TEMPE|AZ|85282||33.3903|-111.926|040133198006000|10-1-04-2-3767|11900|0101000020E6100000000000604AFB5BC000000080F4B14040|0|0,,
22462|3500 S RURAL RD TEMPE AZ 85282|3500|S|RURAL|RD||TEMPE|AZ|85282||33.3903|-111.926|040133198006000|10-1-04-2-8771|11901|0101000020E6100000000000604AFB5BC000000080F4B14040|0|0,,
22465|3340 S RURAL RD TEMPE AZ 85282|3340|S|RURAL|RD||TEMPE|AZ|85282||33.3924|-111.926|040133198006000|10-1-04-2-8774|11902|0101000020E6100000000000C049FB5BC0000000203BB24040|0|0,,
22473|3500 S RURAL RD TEMPE AZ 85282|3500|S|RURAL|RD||TEMPE|AZ|85282||33.3903|-111.926|040133198006000|10-1-04-2-8781|11903|0101000020E6100000000000604AFB5BC000000080F4B14040|0|0,,
22479|809 E SOUTHERN AVE TEMPE AZ 85282|809|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3929|-111.927|040133198006000|10-1-04-2-8787|11904|0101000020E61000000000000051FB5BC0000000A04BB24040|0|0,,
22483|655 E SOUTHERN AVE TEMPE AZ 85282|655|E|SOUTHERN|AVE||TEMPE|AZ|85282||33.3929|-111.93|040133198006000|10-1-04-2-8790|11905|0101000020E61000000000008080FB5BC0000000A04AB24040|0|0,,
16916|4001 S MCALLISTER AVE TEMPE AZ 85282|4001|S|MCALLISTER|AVE||TEMPE|AZ|85282|5399|33.3869|-111.931|040133198006010|10-1-04-2-378|11906|0101000020E61000000000002091FB5BC0000000E086B14040|0|0,,
17836|3910 S RURAL RD TEMPE AZ 85282|3910|S|RURAL|RD||TEMPE|AZ|85282||33.3874|-111.926|040133198006010|10-1-04-2-4607|11907|0101000020E6100000000000804BFB5BC00000006096B14040|0|0,,
13662|227 E BASELINE RD TEMPE AZ 85283|227|E|BASELINE|RD||TEMPE|AZ|85283||33.3782|-111.936|040133199021001|10-1-04-2-10163|11908|0101000020E610000000000040ECFB5BC00000000069B04040|0|0,,
22821|219 E BASELINE RD TEMPE AZ 85283|219|E|BASELINE|RD||TEMPE|AZ|85283||33.3782|-111.936|040133199021001|10-1-04-2-9094|11909|0101000020E610000000000000EEFB5BC0000000E068B04040|0|0,,
20202|10 W GUADALUPE RD TEMPE AZ 85283|10|W|GUADALUPE|RD||TEMPE|AZ|85283||33.3637|-111.938|040133199022010|10-1-04-2-6737|11910|0101000020E6100000000000A003FC5BC0000000E08EAE4040|0|0,,
16603|6350 S MAPLE AVE TEMPE AZ 85283|6350|S|MAPLE|AVE||TEMPE|AZ|85283||33.3645|-111.938|040133199022013|10-1-04-2-3498|11911|0101000020E6100000000000E00FFC5BC000000060A6AE4040|0|0,,
16604|6350 S MAPLE AVE TEMPE AZ 85283|6350|S|MAPLE|AVE||TEMPE|AZ|85283||33.3645|-111.938|040133199022013|10-1-04-2-3499|11912|0101000020E6100000000000E00FFC5BC000000060A6AE4040|0|0,,
15680|10460 N 56 ST SCOTTSDALE AZ 85283|10460|N|56|ST||SCOTTSDALE|AZ|85283||33.3656|-111.933|040133199022015|10-1-04-2-2667|11913|0101000020E610000000000080BDFB5BC000000060CCAE4040|0|0,,
18272|5800 S FOREST TEMPE AZ 85283|5800|S|FOREST|||TEMPE|AZ|85283|2898|33.3704|-111.934|040133199022015|10-1-04-2-50|11914|0101000020E610000000000080CDFB5BC0000000C06AAF4040|0|0,,
22469|6111 S ALL AMERICAN WAY TEMPE AZ 85283|6111|S|ALL AMERICAN|WAY||TEMPE|AZ|85283||33.3679|-111.938|040133199022015|10-1-04-2-8778|11915|0101000020E61000000000004001FC5BC00000004016AF4040|0|0,,
23810|5394 S LAKESHORE DR TEMPE AZ 85283|5394|S|LAKESHORE|DR||TEMPE|AZ|85283||33.3755|-111.919|040133199031020|10-1-04-2-9985|11916|0101000020E610000000000060D4FA5BC0000000200FB04040|0|0,,
14963|1300 E WATSON DR TEMPE AZ 85283|1300|E|WATSON|DR||TEMPE|AZ|85283|3143|33.3691|-111.918|040133199032000|10-1-04-2-2020|11917|0101000020E610000000000040C0FA5BC0000000803FAF4040|0|0,,
22327|1600 E WATSON DR TEMPE AZ 85283|1600|E|WATSON|DR||TEMPE|AZ|85283|3147|33.3694|-111.916|040133199032000|10-1-04-2-865|11918|0101000020E6100000000000E09DFA5BC00000006049AF4040|0|0,,
14797|1712 E GUADALUPE RD TEMPE AZ 85283|1712|E|GUADALUPE|RD||TEMPE|AZ|85283||33.3638|-111.913|040133199032010|10-1-04-2-1872|11919|0101000020E6100000000000806CFA5BC0000000C090AE4040|0|0,,
18653|916 E WATSON DR TEMPE AZ 85283|916|E|WATSON|DR||TEMPE|AZ|85283||33.3695|-111.928|040133199033001|10-1-04-2-5342|11920|0101000020E6100000000000605FFB5BC0000000604AAF4040|0|0,,
